medicine_id,commercial_name,price,date,sales
MED006,SRO Poudre,1789.2780618631637,2026-07-01,151
MED006,SRO Poudre,1789.2780618631637,2026-07-02,142
MED006,SRO Poudre,1789.2780618631637,2026-07-03,91
MED006,SRO Poudre,1789.2780618631637,2026-07-04,116
MED006,SRO Poudre,1789.2780618631637,2026-07-05,76
MED006,SRO Poudre,1789.2780618631637,2026-07-06,91
MED006,SRO Poudre,1789.2780618631637,2026-07-07,171
MED006,SRO Poudre,1789.2780618631637,2026-07-08,31
MED006,SRO Poudre,1789.2780618631637,2026-07-09,113
MED006,SRO Poudre,1789.2780618631637,2026-07-10,95
MED006,SRO Poudre,1789.2780618631637,2026-07-11,111
MED006,SRO Poudre,1789.2780618631637,2026-07-12,61
MED006,SRO Poudre,1789.2780618631637,2026-07-13,70
MED006,SRO Poudre,1789.2780618631637,2026-07-14,33
MED006,SRO Poudre,1789.2780618631637,2026-07-15,63
MED006,SRO Poudre,1789.2780618631637,2026-07-16,140
MED006,SRO Poudre,1789.2780618631637,2026-07-17,108
MED006,SRO Poudre,1789.2780618631637,2026-07-18,154
MED006,SRO Poudre,1789.2780618631637,2026-07-19,97
MED006,SRO Poudre,1789.2780618631637,2026-07-20,176
MED006,SRO Poudre,1789.2780618631637,2026-07-21,120
MED006,SRO Poudre,1789.2780618631637,2026-07-22,66
MED006,SRO Poudre,1789.2780618631637,2026-07-23,164
MED006,SRO Poudre,1789.2780618631637,2026-07-24,138
MED006,SRO Poudre,1789.2780618631637,2026-07-25,82
MED006,SRO Poudre,1789.2780618631637,2026-07-26,79
MED006,SRO Poudre,1789.2780618631637,2026-07-27,130
MED006,SRO Poudre,1789.2780618631637,2026-07-28,115
MED006,SRO Poudre,1789.2780618631637,2026-07-29,111
MED006,SRO Poudre,1789.2780618631637,2026-07-30,128
MED006,SRO Poudre,1789.2780618631637,2026-07-31,74
MED006,SRO Poudre,1789.2780618631637,2026-08-01,156
MED006,SRO Poudre,1789.2780618631637,2026-08-02,133
MED006,SRO Poudre,1789.2780618631637,2026-08-03,125
MED006,SRO Poudre,1789.2780618631637,2026-08-04,88
MED006,SRO Poudre,1789.2780618631637,2026-08-05,95
MED006,SRO Poudre,1789.2780618631637,2026-08-06,114
MED006,SRO Poudre,1789.2780618631637,2026-08-07,80
MED006,SRO Poudre,1789.2780618631637,2026-08-08,54
MED006,SRO Poudre,1789.2780618631637,2026-08-09,143
MED006,SRO Poudre,1789.2780618631637,2026-08-10,127
MED006,SRO Poudre,1789.2780618631637,2026-08-11,106
MED006,SRO Poudre,1789.2780618631637,2026-08-12,79
MED006,SRO Poudre,1789.2780618631637,2026-08-13,123
MED006,SRO Poudre,1789.2780618631637,2026-08-14,95
MED006,SRO Poudre,1789.2780618631637,2026-08-15,195
MED006,SRO Poudre,1789.2780618631637,2026-08-16,122
MED006,SRO Poudre,1789.2780618631637,2026-08-17,80
MED006,SRO Poudre,1789.2780618631637,2026-08-18,86
MED007,Vaccin Méningite,3267.8366765983437,2025-08-19,89
MED007,Vaccin Méningite,3267.8366765983437,2025-08-20,91
MED007,Vaccin Méningite,3267.8366765983437,2025-08-21,67
MED007,Vaccin Méningite,3267.8366765983437,2025-08-22,79
MED007,Vaccin Méningite,3267.8366765983437,2025-08-23,119
MED007,Vaccin Méningite,3267.8366765983437,2025-08-24,133
MED007,Vaccin Méningite,3267.8366765983437,2025-08-25,110
MED007,Vaccin Méningite,3267.8366765983437,2025-08-26,55
MED007,Vaccin Méningite,3267.8366765983437,2025-08-27,58
MED007,Vaccin Méningite,3267.8366765983437,2025-08-28,100
MED007,Vaccin Méningite,3267.8366765983437,2025-08-29,61
MED007,Vaccin Méningite,3267.8366765983437,2025-08-30,107
MED007,Vaccin Méningite,3267.8366765983437,2025-08-31,20
MED007,Vaccin Méningite,3267.8366765983437,2025-09-01,40
MED007,Vaccin Méningite,3267.8366765983437,2025-09-02,66
MED007,Vaccin Méningite,3267.8366765983437,2025-09-03,71
MED007,Vaccin Méningite,3267.8366765983437,2025-09-04,89
MED007,Vaccin Méningite,3267.8366765983437,2025-09-05,46
MED007,Vaccin Méningite,3267.8366765983437,2025-09-06,61
MED007,Vaccin Méningite,3267.8366765983437,2025-09-07,104
MED007,Vaccin Méningite,3267.8366765983437,2025-09-08,68
MED007,Vaccin Méningite,3267.8366765983437,2025-09-09,86
MED007,Vaccin Méningite,3267.8366765983437,2025-09-10,79
MED007,Vaccin Méningite,3267.8366765983437,2025-09-11,23
MED007,Vaccin Méningite,3267.8366765983437,2025-09-12,74
MED007,Vaccin Méningite,3267.8366765983437,2025-09-13,88
MED007,Vaccin Méningite,3267.8366765983437,2025-09-14,34
MED007,Vaccin Méningite,3267.8366765983437,2025-09-15,85
MED007,Vaccin Méningite,3267.8366765983437,2025-09-16,97
MED007,Vaccin Méningite,3267.8366765983437,2025-09-17,69
MED007,Vaccin Méningite,3267.8366765983437,2025-09-18,100
MED007,Vaccin Méningite,3267.8366765983437,2025-09-19,72
MED007,Vaccin Méningite,3267.8366765983437,2025-09-20,122
MED007,Vaccin Méningite,3267.8366765983437,2025-09-21,83
MED007,Vaccin Méningite,3267.8366765983437,2025-09-22,88
MED007,Vaccin Méningite,3267.8366765983437,2025-09-23,17
MED007,Vaccin Méningite,3267.8366765983437,2025-09-24,82
MED007,Vaccin Méningite,3267.8366765983437,2025-09-25,59
MED007,Vaccin Méningite,3267.8366765983437,2025-09-26,84
MED007,Vaccin Méningite,3267.8366765983437,2025-09-27,138
MED007,Vaccin Méningite,3267.8366765983437,2025-09-28,98
MED007,Vaccin Méningite,3267.8366765983437,2025-09-29,122
MED007,Vaccin Méningite,3267.8366765983437,2025-09-30,63
MED007,Vaccin Méningite,3267.8366765983437,2025-10-01,102
MED007,Vaccin Méningite,3267.8366765983437,2025-10-02,71
MED007,Vaccin Méningite,3267.8366765983437,2025-10-03,77
MED007,Vaccin Méningite,3267.8366765983437,2025-10-04,91
MED007,Vaccin Méningite,3267.8366765983437,2025-10-05,79
MED007,Vaccin Méningite,3267.8366765983437,2025-10-06,77
MED007,Vaccin Méningite,3267.8366765983437,2025-10-07,77
MED007,Vaccin Méningite,3267.8366765983437,2025-10-08,67
MED007,Vaccin Méningite,3267.8366765983437,2025-10-09,89
MED007,Vaccin Méningite,3267.8366765983437,2025-10-10,112
MED007,Vaccin Méningite,3267.8366765983437,2025-10-11,68
MED007,Vaccin Méningite,3267.8366765983437,2025-10-12,114
MED007,Vaccin Méningite,3267.8366765983437,2025-10-13,60
MED007,Vaccin Méningite,3267.8366765983437,2025-10-14,104
MED007,Vaccin Méningite,3267.8366765983437,2025-10-15,135
MED007,Vaccin Méningite,3267.8366765983437,2025-10-16,95
MED007,Vaccin Méningite,3267.8366765983437,2025-10-17,101
MED007,Vaccin Méningite,3267.8366765983437,2025-10-18,144
MED007,Vaccin Méningite,3267.8366765983437,2025-10-19,76
MED007,Vaccin Méningite,3267.8366765983437,2025-10-20,63
MED007,Vaccin Méningite,3267.8366765983437,2025-10-21,48
MED007,Vaccin Méningite,3267.8366765983437,2025-10-22,40
MED007,Vaccin Méningite,3267.8366765983437,2025-10-23,145
MED007,Vaccin Méningite,3267.8366765983437,2025-10-24,122
MED007,Vaccin Méningite,3267.8366765983437,2025-10-25,17
MED007,Vaccin Méningite,3267.8366765983437,2025-10-26,54
MED007,Vaccin Méningite,3267.8366765983437,2025-10-27,86
MED007,Vaccin Méningite,3267.8366765983437,2025-10-28,87
MED007,Vaccin Méningite,3267.8366765983437,2025-10-29,86
MED007,Vaccin Méningite,3267.8366765983437,2025-10-30,126
MED007,Vaccin Méningite,3267.8366765983437,2025-10-31,113
MED007,Vaccin Méningite,3267.8366765983437,2025-11-01,82
MED007,Vaccin Méningite,3267.8366765983437,2025-11-02,68
MED007,Vaccin Méningite,3267.8366765983437,2025-11-03,59
MED007,Vaccin Méningite,3267.8366765983437,2025-11-04,73
MED007,Vaccin Méningite,3267.8366765983437,2025-11-05,38
MED007,Vaccin Méningite,3267.8366765983437,2025-11-06,62
MED007,Vaccin Méningite,3267.8366765983437,2025-11-07,37
MED007,Vaccin Méningite,3267.8366765983437,2025-11-08,25
MED007,Vaccin Méningite,3267.8366765983437,2025-11-09,83
MED007,Vaccin Méningite,3267.8366765983437,2025-11-10,64
MED007,Vaccin Méningite,3267.8366765983437,2025-11-11,78
MED007,Vaccin Méningite,3267.8366765983437,2025-11-12,29
MED007,Vaccin Méningite,3267.8366765983437,2025-11-13,65
MED007,Vaccin Méningite,3267.8366765983437,2025-11-14,59
MED007,Vaccin Méningite,3267.8366765983437,2025-11-15,79
MED007,Vaccin Méningite,3267.8366765983437,2025-11-16,51
MED007,Vaccin Méningite,3267.8366765983437,2025-11-17,79
MED007,Vaccin Méningite,3267.8366765983437,2025-11-18,68
MED007,Vaccin Méningite,3267.8366765983437,2025-11-19,88
MED007,Vaccin Méningite,3267.8366765983437,2025-11-20,84
MED007,Vaccin Méningite,3267.8366765983437,2025-11-21,63
MED007,Vaccin Méningite,3267.8366765983437,2025-11-22,72
MED007,Vaccin Méningite,3267.8366765983437,2025-11-23,70
MED007,Vaccin Méningite,3267.8366765983437,2025-11-24,51
MED007,Vaccin Méningite,3267.8366765983437,2025-11-25,56
MED007,Vaccin Méningite,3267.8366765983437,2025-11-26,61
MED007,Vaccin Méningite,3267.8366765983437,2025-11-27,47
MED007,Vaccin Méningite,3267.8366765983437,2025-11-28,79
MED007,Vaccin Méningite,3267.8366765983437,2025-11-29,77
MED007,Vaccin Méningite,3267.8366765983437,2025-11-30,40
MED007,Vaccin Méningite,3267.8366765983437,2025-12-01,55
MED007,Vaccin Méningite,3267.8366765983437,2025-12-02,69
MED007,Vaccin Méningite,3267.8366765983437,2025-12-03,82
MED007,Vaccin Méningite,3267.8366765983437,2025-12-04,55
MED007,Vaccin Méningite,3267.8366765983437,2025-12-05,41
MED007,Vaccin Méningite,3267.8366765983437,2025-12-06,74
MED007,Vaccin Méningite,3267.8366765983437,2025-12-07,67
MED007,Vaccin Méningite,3267.8366765983437,2025-12-08,70
MED007,Vaccin Méningite,3267.8366765983437,2025-12-09,79
MED007,Vaccin Méningite,3267.8366765983437,2025-12-10,52
MED007,Vaccin Méningite,3267.8366765983437,2025-12-11,103
MED007,Vaccin Méningite,3267.8366765983437,2025-12-12,63
MED007,Vaccin Méningite,3267.8366765983437,2025-12-13,89
MED007,Vaccin Méningite,3267.8366765983437,2025-12-14,47
MED007,Vaccin Méningite,3267.8366765983437,2025-12-15,53
MED007,Vaccin Méningite,3267.8366765983437,2025-12-16,38
MED007,Vaccin Méningite,3267.8366765983437,2025-12-17,23
MED007,Vaccin Méningite,3267.8366765983437,2025-12-18,76
MED007,Vaccin Méningite,3267.8366765983437,2025-12-19,43
MED007,Vaccin Méningite,3267.8366765983437,2025-12-20,63
MED007,Vaccin Méningite,3267.8366765983437,2025-12-21,77
MED007,Vaccin Méningite,3267.8366765983437,2025-12-22,78
MED007,Vaccin Méningite,3267.8366765983437,2025-12-23,37
MED007,Vaccin Méningite,3267.8366765983437,2025-12-24,43
MED007,Vaccin Méningite,3267.8366765983437,2025-12-25,53
MED007,Vaccin Méningite,3267.8366765983437,2025-12-26,74
MED007,Vaccin Méningite,3267.8366765983437,2025-12-27,83
MED007,Vaccin Méningite,3267.8366765983437,2025-12-28,48
MED007,Vaccin Méningite,3267.8366765983437,2025-12-29,47
MED007,Vaccin Méningite,3267.8366765983437,2025-12-30,56
MED007,Vaccin Méningite,3267.8366765983437,2025-12-31,49
MED007,Vaccin Méningite,3267.8366765983437,2026-01-01,67
MED007,Vaccin Méningite,3267.8366765983437,2026-01-02,23
MED007,Vaccin Méningite,3267.8366765983437,2026-01-03,97
MED007,Vaccin Méningite,3267.8366765983437,2026-01-04,46
MED007,Vaccin Méningite,3267.8366765983437,2026-01-05,79
MED007,Vaccin Méningite,3267.8366765983437,2026-01-06,99
MED007,Vaccin Méningite,3267.8366765983437,2026-01-07,33
MED007,Vaccin Méningite,3267.8366765983437,2026-01-08,30
MED007,Vaccin Méningite,3267.8366765983437,2026-01-09,40
MED007,Vaccin Méningite,3267.8366765983437,2026-01-10,66
MED007,Vaccin Méningite,3267.8366765983437,2026-01-11,67
MED007,Vaccin Méningite,3267.8366765983437,2026-01-12,39
MED007,Vaccin Méningite,3267.8366765983437,2026-01-13,61
MED007,Vaccin Méningite,3267.8366765983437,2026-01-14,38
MED007,Vaccin Méningite,3267.8366765983437,2026-01-15,55
MED007,Vaccin Méningite,3267.8366765983437,2026-01-16,68
MED007,Vaccin Méningite,3267.8366765983437,2026-01-17,37
MED007,Vaccin Méningite,3267.8366765983437,2026-01-18,92
MED007,Vaccin Méningite,3267.8366765983437,2026-01-19,47
MED007,Vaccin Méningite,3267.8366765983437,2026-01-20,54
MED007,Vaccin Méningite,3267.8366765983437,2026-01-21,47
MED007,Vaccin Méningite,3267.8366765983437,2026-01-22,46
MED007,Vaccin Méningite,3267.8366765983437,2026-01-23,75
MED007,Vaccin Méningite,3267.8366765983437,2026-01-24,71
MED007,Vaccin Méningite,3267.8366765983437,2026-01-25,66
MED007,Vaccin Méningite,3267.8366765983437,2026-01-26,53
MED007,Vaccin Méningite,3267.8366765983437,2026-01-27,72
MED007,Vaccin Méningite,3267.8366765983437,2026-01-28,42
MED007,Vaccin Méningite,3267.8366765983437,2026-01-29,26
MED007,Vaccin Méningite,3267.8366765983437,2026-01-30,84
MED007,Vaccin Méningite,3267.8366765983437,2026-01-31,79
MED007,Vaccin Méningite,3267.8366765983437,2026-02-01,49
MED007,Vaccin Méningite,3267.8366765983437,2026-02-02,84
MED007,Vaccin Méningite,3267.8366765983437,2026-02-03,72
MED007,Vaccin Méningite,3267.8366765983437,2026-02-04,67
MED007,Vaccin Méningite,3267.8366765983437,2026-02-05,79
MED007,Vaccin Méningite,3267.8366765983437,2026-02-06,52
MED007,Vaccin Méningite,3267.8366765983437,2026-02-07,89
MED007,Vaccin Méningite,3267.8366765983437,2026-02-08,118
MED007,Vaccin Méningite,3267.8366765983437,2026-02-09,42
MED007,Vaccin Méningite,3267.8366765983437,2026-02-10,56
MED007,Vaccin Méningite,3267.8366765983437,2026-02-11,69
MED007,Vaccin Méningite,3267.8366765983437,2026-02-12,53
MED007,Vaccin Méningite,3267.8366765983437,2026-02-13,78
MED007,Vaccin Méningite,3267.8366765983437,2026-02-14,77
MED007,Vaccin Méningite,3267.8366765983437,2026-02-15,41
MED007,Vaccin Méningite,3267.8366765983437,2026-02-16,98
MED007,Vaccin Méningite,3267.8366765983437,2026-02-17,67
MED007,Vaccin Méningite,3267.8366765983437,2026-02-18,49
MED007,Vaccin Méningite,3267.8366765983437,2026-02-19,55
MED007,Vaccin Méningite,3267.8366765983437,2026-02-20,54
MED007,Vaccin Méningite,3267.8366765983437,2026-02-21,62
MED007,Vaccin Méningite,3267.8366765983437,2026-02-22,90
MED007,Vaccin Méningite,3267.8366765983437,2026-02-23,66
MED007,Vaccin Méningite,3267.8366765983437,2026-02-24,35
MED007,Vaccin Méningite,3267.8366765983437,2026-02-25,71
MED007,Vaccin Méningite,3267.8366765983437,2026-02-26,55
MED007,Vaccin Méningite,3267.8366765983437,2026-02-27,84
MED007,Vaccin Méningite,3267.8366765983437,2026-02-28,76
MED007,Vaccin Méningite,3267.8366765983437,2026-03-01,84
MED007,Vaccin Méningite,3267.8366765983437,2026-03-02,84
MED007,Vaccin Méningite,3267.8366765983437,2026-03-03,56
MED007,Vaccin Méningite,3267.8366765983437,2026-03-04,62
MED007,Vaccin Méningite,3267.8366765983437,2026-03-05,61
MED007,Vaccin Méningite,3267.8366765983437,2026-03-06,58
MED007,Vaccin Méningite,3267.8366765983437,2026-03-07,56
MED007,Vaccin Méningite,3267.8366765983437,2026-03-08,13
MED007,Vaccin Méningite,3267.8366765983437,2026-03-09,57
MED007,Vaccin Méningite,3267.8366765983437,2026-03-10,74
MED007,Vaccin Méningite,3267.8366765983437,2026-03-11,51
MED007,Vaccin Méningite,3267.8366765983437,2026-03-12,66
MED007,Vaccin Méningite,3267.8366765983437,2026-03-13,76
MED007,Vaccin Méningite,3267.8366765983437,2026-03-14,56
MED007,Vaccin Méningite,3267.8366765983437,2026-03-15,31
MED007,Vaccin Méningite,3267.8366765983437,2026-03-16,39
MED007,Vaccin Méningite,3267.8366765983437,2026-03-17,37
MED007,Vaccin Méningite,3267.8366765983437,2026-03-18,30
MED007,Vaccin Méningite,3267.8366765983437,2026-03-19,73
MED007,Vaccin Méningite,3267.8366765983437,2026-03-20,74
MED007,Vaccin Méningite,3267.8366765983437,2026-03-21,67
MED007,Vaccin Méningite,3267.8366765983437,2026-03-22,75
MED007,Vaccin Méningite,3267.8366765983437,2026-03-23,51
MED007,Vaccin Méningite,3267.8366765983437,2026-03-24,47
MED007,Vaccin Méningite,3267.8366765983437,2026-03-25,47
MED007,Vaccin Méningite,3267.8366765983437,2026-03-26,96
MED007,Vaccin Méningite,3267.8366765983437,2026-03-27,52
MED007,Vaccin Méningite,3267.8366765983437,2026-03-28,43
MED007,Vaccin Méningite,3267.8366765983437,2026-03-29,57
MED007,Vaccin Méningite,3267.8366765983437,2026-03-30,49
MED007,Vaccin Méningite,3267.8366765983437,2026-03-31,68
MED007,Vaccin Méningite,3267.8366765983437,2026-04-01,87
MED007,Vaccin Méningite,3267.8366765983437,2026-04-02,58
MED007,Vaccin Méningite,3267.8366765983437,2026-04-03,52
MED007,Vaccin Méningite,3267.8366765983437,2026-04-04,68
MED007,Vaccin Méningite,3267.8366765983437,2026-04-05,61
MED007,Vaccin Méningite,3267.8366765983437,2026-04-06,82
MED007,Vaccin Méningite,3267.8366765983437,2026-04-07,37
MED007,Vaccin Méningite,3267.8366765983437,2026-04-08,101
MED007,Vaccin Méningite,3267.8366765983437,2026-04-09,56
MED007,Vaccin Méningite,3267.8366765983437,2026-04-10,63
MED007,Vaccin Méningite,3267.8366765983437,2026-04-11,44
MED007,Vaccin Méningite,3267.8366765983437,2026-04-12,84
MED007,Vaccin Méningite,3267.8366765983437,2026-04-13,37
MED007,Vaccin Méningite,3267.8366765983437,2026-04-14,47
MED007,Vaccin Méningite,3267.8366765983437,2026-04-15,72
MED007,Vaccin Méningite,3267.8366765983437,2026-04-16,53
MED007,Vaccin Méningite,3267.8366765983437,2026-04-17,81
MED007,Vaccin Méningite,3267.8366765983437,2026-04-18,31
MED007,Vaccin Méningite,3267.8366765983437,2026-04-19,42
MED007,Vaccin Méningite,3267.8366765983437,2026-04-20,66
MED007,Vaccin Méningite,3267.8366765983437,2026-04-21,96
MED007,Vaccin Méningite,3267.8366765983437,2026-04-22,61
MED007,Vaccin Méningite,3267.8366765983437,2026-04-23,55
MED007,Vaccin Méningite,3267.8366765983437,2026-04-24,43
MED007,Vaccin Méningite,3267.8366765983437,2026-04-25,51
MED007,Vaccin Méningite,3267.8366765983437,2026-04-26,58
MED007,Vaccin Méningite,3267.8366765983437,2026-04-27,32
MED007,Vaccin Méningite,3267.8366765983437,2026-04-28,55
MED007,Vaccin Méningite,3267.8366765983437,2026-04-29,35
MED007,Vaccin Méningite,3267.8366765983437,2026-04-30,62
MED007,Vaccin Méningite,3267.8366765983437,2026-05-01,77
MED007,Vaccin Méningite,3267.8366765983437,2026-05-02,46
MED007,Vaccin Méningite,3267.8366765983437,2026-05-03,47
MED007,Vaccin Méningite,3267.8366765983437,2026-05-04,48
MED007,Vaccin Méningite,3267.8366765983437,2026-05-05,63
MED007,Vaccin Méningite,3267.8366765983437,2026-05-06,54
MED007,Vaccin Méningite,3267.8366765983437,2026-05-07,51
MED007,Vaccin Méningite,3267.8366765983437,2026-05-08,66
MED007,Vaccin Méningite,3267.8366765983437,2026-05-09,47
MED007,Vaccin Méningite,3267.8366765983437,2026-05-10,54
MED007,Vaccin Méningite,3267.8366765983437,2026-05-11,79
MED007,Vaccin Méningite,3267.8366765983437,2026-05-12,64
MED007,Vaccin Méningite,3267.8366765983437,2026-05-13,62
MED007,Vaccin Méningite,3267.8366765983437,2026-05-14,79
MED007,Vaccin Méningite,3267.8366765983437,2026-05-15,54
MED007,Vaccin Méningite,3267.8366765983437,2026-05-16,61
MED007,Vaccin Méningite,3267.8366765983437,2026-05-17,39
MED007,Vaccin Méningite,3267.8366765983437,2026-05-18,63
MED007,Vaccin Méningite,3267.8366765983437,2026-05-19,75
MED007,Vaccin Méningite,3267.8366765983437,2026-05-20,41
MED007,Vaccin Méningite,3267.8366765983437,2026-05-21,52
MED007,Vaccin Méningite,3267.8366765983437,2026-05-22,66
MED007,Vaccin Méningite,3267.8366765983437,2026-05-23,73
MED007,Vaccin Méningite,3267.8366765983437,2026-05-24,30
MED007,Vaccin Méningite,3267.8366765983437,2026-05-25,45
MED007,Vaccin Méningite,3267.8366765983437,2026-05-26,65
MED007,Vaccin Méningite,3267.8366765983437,2026-05-27,40
MED007,Vaccin Méningite,3267.8366765983437,2026-05-28,33
MED007,Vaccin Méningite,3267.8366765983437,2026-05-29,78
MED007,Vaccin Méningite,3267.8366765983437,2026-05-30,48
MED007,Vaccin Méningite,3267.8366765983437,2026-05-31,53
MED007,Vaccin Méningite,3267.8366765983437,2026-06-01,95
MED007,Vaccin Méningite,3267.8366765983437,2026-06-02,97
MED007,Vaccin Méningite,3267.8366765983437,2026-06-03,70
MED007,Vaccin Méningite,3267.8366765983437,2026-06-04,131
MED007,Vaccin Méningite,3267.8366765983437,2026-06-05,42
MED007,Vaccin Méningite,3267.8366765983437,2026-06-06,85
MED007,Vaccin Méningite,3267.8366765983437,2026-06-07,122
MED007,Vaccin Méningite,3267.8366765983437,2026-06-08,136
MED007,Vaccin Méningite,3267.8366765983437,2026-06-09,71
MED007,Vaccin Méningite,3267.8366765983437,2026-06-10,68
MED007,Vaccin Méningite,3267.8366765983437,2026-06-11,75
MED007,Vaccin Méningite,3267.8366765983437,2026-06-12,74
MED007,Vaccin Méningite,3267.8366765983437,2026-06-13,68
MED007,Vaccin Méningite,3267.8366765983437,2026-06-14,85
MED007,Vaccin Méningite,3267.8366765983437,2026-06-15,89
MED007,Vaccin Méningite,3267.8366765983437,2026-06-16,65
MED007,Vaccin Méningite,3267.8366765983437,2026-06-17,122
MED007,Vaccin Méningite,3267.8366765983437,2026-06-18,94
MED007,Vaccin Méningite,3267.8366765983437,2026-06-19,92
MED007,Vaccin Méningite,3267.8366765983437,2026-06-20,106
MED007,Vaccin Méningite,3267.8366765983437,2026-06-21,80
MED007,Vaccin Méningite,3267.8366765983437,2026-06-22,98
MED007,Vaccin Méningite,3267.8366765983437,2026-06-23,59
MED007,Vaccin Méningite,3267.8366765983437,2026-06-24,129
MED007,Vaccin Méningite,3267.8366765983437,2026-06-25,99
MED007,Vaccin Méningite,3267.8366765983437,2026-06-26,114
MED007,Vaccin Méningite,3267.8366765983437,2026-06-27,147
MED007,Vaccin Méningite,3267.8366765983437,2026-06-28,42
MED007,Vaccin Méningite,3267.8366765983437,2026-06-29,124
MED007,Vaccin Méningite,3267.8366765983437,2026-06-30,138
MED007,Vaccin Méningite,3267.8366765983437,2026-07-01,58
MED007,Vaccin Méningite,3267.8366765983437,2026-07-02,151
MED007,Vaccin Méningite,3267.8366765983437,2026-07-03,88
MED007,Vaccin Méningite,3267.8366765983437,2026-07-04,101
MED007,Vaccin Méningite,3267.8366765983437,2026-07-05,60
MED007,Vaccin Méningite,3267.8366765983437,2026-07-06,64
MED007,Vaccin Méningite,3267.8366765983437,2026-07-07,27
MED007,Vaccin Méningite,3267.8366765983437,2026-07-08,133
MED007,Vaccin Méningite,3267.8366765983437,2026-07-09,75
MED007,Vaccin Méningite,3267.8366765983437,2026-07-10,74
MED007,Vaccin Méningite,3267.8366765983437,2026-07-11,99
MED007,Vaccin Méningite,3267.8366765983437,2026-07-12,75
MED007,Vaccin Méningite,3267.8366765983437,2026-07-13,50
MED007,Vaccin Méningite,3267.8366765983437,2026-07-14,91
MED007,Vaccin Méningite,3267.8366765983437,2026-07-15,110
MED007,Vaccin Méningite,3267.8366765983437,2026-07-16,83
MED007,Vaccin Méningite,3267.8366765983437,2026-07-17,91
MED007,Vaccin Méningite,3267.8366765983437,2026-07-18,93
MED007,Vaccin Méningite,3267.8366765983437,2026-07-19,73
MED007,Vaccin Méningite,3267.8366765983437,2026-07-20,85
MED007,Vaccin Méningite,3267.8366765983437,2026-07-21,89
MED007,Vaccin Méningite,3267.8366765983437,2026-07-22,106
MED007,Vaccin Méningite,3267.8366765983437,2026-07-23,52
MED007,Vaccin Méningite,3267.8366765983437,2026-07-24,90
MED007,Vaccin Méningite,3267.8366765983437,2026-07-25,92
MED007,Vaccin Méningite,3267.8366765983437,2026-07-26,40
MED007,Vaccin Méningite,3267.8366765983437,2026-07-27,131
MED007,Vaccin Méningite,3267.8366765983437,2026-07-28,88
MED007,Vaccin Méningite,3267.8366765983437,2026-07-29,83
MED007,Vaccin Méningite,3267.8366765983437,2026-07-30,54
MED007,Vaccin Méningite,3267.8366765983437,2026-07-31,94
MED007,Vaccin Méningite,3267.8366765983437,2026-08-01,91
MED007,Vaccin Méningite,3267.8366765983437,2026-08-02,82
MED007,Vaccin Méningite,3267.8366765983437,2026-08-03,9
MED007,Vaccin Méningite,3267.8366765983437,2026-08-04,101
MED007,Vaccin Méningite,3267.8366765983437,2026-08-05,88
MED007,Vaccin Méningite,3267.8366765983437,2026-08-06,67
MED007,Vaccin Méningite,3267.8366765983437,2026-08-07,121
MED007,Vaccin Méningite,3267.8366765983437,2026-08-08,59
MED007,Vaccin Méningite,3267.8366765983437,2026-08-09,42
MED007,Vaccin Méningite,3267.8366765983437,2026-08-10,88
MED007,Vaccin Méningite,3267.8366765983437,2026-08-11,67
MED007,Vaccin Méningite,3267.8366765983437,2026-08-12,68
MED007,Vaccin Méningite,3267.8366765983437,2026-08-13,99
MED007,Vaccin Méningite,3267.8366765983437,2026-08-14,92
MED007,Vaccin Méningite,3267.8366765983437,2026-08-15,183
MED007,Vaccin Méningite,3267.8366765983437,2026-08-16,53
MED007,Vaccin Méningite,3267.8366765983437,2026-08-17,45
MED007,Vaccin Méningite,3267.8366765983437,2026-08-18,82
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-19,89
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-20,109
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-21,83
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-22,81
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-23,94
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-24,75
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-25,32
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-26,39
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-27,66
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-28,71
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-29,63
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-30,92
MED008,Amoxicilline 250mg,831.8520537046365,2025-08-31,74
MED008,Amoxicilline 250mg,831.8520537046365,2025-09-01,55
MED008,Amoxicilline 250mg,831.8520537046365,2025-09-02,48
MED008,Amoxicilline 250mg,831.8520537046365,2025-09-03,69
MED008,Amoxicilline 250mg,831.8520537046365,2025-09-04,56
MED008,Amoxicilline 250mg,831.8520537046365,2025-09-05,72
MED008,Amoxicilline 250mg,831.8520537046365,2025-09-06,75
MED008,Amoxicilline 250mg,831.8520537046365,2025-09-07,51
MED008,Amoxicilline 250mg,831.8520537046365,2025-09-08,54
MED008,Amoxicilline 250mg,831.8520537046365,2025-09-09,72
MED008,Amoxicilline 250mg,831.8520537046365,2025-09-10,89
MED008,Amoxicilline 250mg,831.8520537046365,2025-09-11,73
MED008,Amoxicilline 250mg,831.8520537046365,2025-09-12,72
